"","Date","Cancer group","Metric","Breakdown","Demographic","new","old","ndiff_newOld","propchange_newOld"
"2316",Jul 2020,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",259,259,0,0
"2317",Jul 2020,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",382,380,2,0.01
"2318",Jul 2020,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",47,NA,NA,NA
"2319",Jul 2020,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","TWW",98,NA,NA,NA
"2320",Jul 2020,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",17,NA,NA,NA
"2321",Jul 2020,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",33,NA,NA,NA
"2322",Jul 2020,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",127,NA,NA,NA
"2323",Jul 2020,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",21,NA,NA,NA
"2324",Jul 2020,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","TWW",86,NA,NA,NA
"2325",Jul 2020,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",197,229,-32,-0.14
"2326",Jul 2020,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","Other",69,72,-3,-0.04
"2327",Jul 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",724,638,86,0.13
"2328",Jul 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","Other",210,198,12,0.06
"2329",Jul 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",40,40,0,0
"2330",Jul 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",227,227,0,0
"2331",Jul 2020,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",413,410,3,0.01
"2332",Jul 2020,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","TWW",616,616,0,0
"2333",Jul 2020,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",368,368,0,0
"2334",Jul 2020,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",137,137,0,0
"2335",Jul 2020,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",585,551,34,0.06
"2336",Jul 2020,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",73,NA,NA,NA
"2337",Jul 2020,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Other",51,NA,NA,NA
"2338",Jul 2020,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",292,NA,NA,NA
"2339",Jul 2020,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",58,NA,NA,NA
"2340",Jul 2020,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",212,NA,NA,NA
"2341",Aug 2020,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",4945,4499,446,0.1
"2342",Aug 2020,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Other",2621,2586,35,0.01
"2343",Aug 2020,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","TWW",8416,8410,6,0
"2344",Aug 2020,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",3130,3133,-3,0
"2345",Aug 2020,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",2476,2473,3,0
"2346",Aug 2020,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",4925,4556,369,0.08
"2347",Aug 2020,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",134,NA,NA,NA
"2348",Aug 2020,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Other",72,NA,NA,NA
"2349",Aug 2020,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",145,NA,NA,NA
"2350",Aug 2020,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",25,NA,NA,NA
"2351",Aug 2020,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",45,42,3,0.07
"2352",Aug 2020,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","TWW",76,78,-2,-0.03
"2353",Aug 2020,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",49,48,1,0.02
"2354",Aug 2020,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","TWW",8,8,0,0
"2355",Aug 2020,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",172,170,2,0.01
"2356",Aug 2020,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Screening",364,364,0,0
"2357",Aug 2020,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",949,951,-2,0
"2358",Aug 2020,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",99,98,1,0.01
"2359",Aug 2020,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",28,NA,NA,NA
"2360",Aug 2020,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Screening",30,NA,NA,NA
"2361",Aug 2020,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",401,401,0,0
"2362",Aug 2020,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","Screening",172,174,-2,-0.01
"2363",Aug 2020,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",509,510,-1,0
"2364",Aug 2020,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",422,419,3,0.01
"2365",Aug 2020,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",69,69,0,0
"2366",Aug 2020,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","TWW",69,69,0,0
"2367",Aug 2020,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",242,240,2,0.01
"2368",Aug 2020,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","Screening",30,29,1,0.03
"2369",Aug 2020,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",324,322,2,0.01
"2370",Aug 2020,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",104,103,1,0.01
"2371",Aug 2020,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",369,351,18,0.05
"2372",Aug 2020,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",622,559,63,0.11
"2373",Aug 2020,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","Other",254,243,11,0.05
"2374",Aug 2020,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",48,48,0,0
"2375",Aug 2020,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",148,147,1,0.01
"2376",Aug 2020,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",142,137,5,0.04
"2377",Aug 2020,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","TWW",426,423,3,0.01
"2378",Aug 2020,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",18,NA,NA,NA
"2379",Aug 2020,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",49,NA,NA,NA
"2380",Aug 2020,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",11,NA,NA,NA
"2381",Aug 2020,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",12,NA,NA,NA
"2382",Aug 2020,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",64,NA,NA,NA
"2383",Aug 2020,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",171,NA,NA,NA
"2384",Aug 2020,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","Other",104,NA,NA,NA
"2385",Aug 2020,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",23,NA,NA,NA
"2386",Aug 2020,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",69,NA,NA,NA
"2387",Aug 2020,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",92,NA,NA,NA
"2388",Aug 2020,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","TWW",342,NA,NA,NA
"2389",Aug 2020,"Liver","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",84,NA,NA,NA
"2390",Aug 2020,"Liver","New cancer diagnoses (observed)","Route to Diagnosis","TWW",55,NA,NA,NA
"2391",Aug 2020,"Lung","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",532,527,5,0.01
"2392",Aug 2020,"Lung","New cancer diagnoses (observed)","Route to Diagnosis","TWW",632,631,1,0
"2393",Aug 2020,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",464,469,-5,-0.01
"2394",Aug 2020,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",503,501,2,0
"2395",Aug 2020,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",436,333,103,0.31
"2396",Aug 2020,"Lymphoid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",62,NA,NA,NA
"2397",Aug 2020,"Lymphoid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","Other",28,NA,NA,NA
"2398",Aug 2020,"Melanoma","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",20,17,3,0.18
"2399",Aug 2020,"Melanoma","New cancer diagnoses (observed)","Route to Diagnosis","Other",69,69,0,0
"2400",Aug 2020,"Melanoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",195,195,0,0
"2401",Aug 2020,"Melanoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",28,28,0,0
"2402",Aug 2020,"Multiple myeloma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",71,NA,NA,NA
"2403",Aug 2020,"Multiple myeloma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",74,NA,NA,NA
"2404",Aug 2020,"Myeloid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",44,NA,NA,NA
"2405",Aug 2020,"Myeloid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","TWW",24,NA,NA,NA
"2406",Aug 2020,"Nasal cavity, sinuses and larynx","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",50,NA,NA,NA
"2407",Aug 2020,"Nasal cavity, sinuses and larynx","New cancer diagnoses (observed)","Route to Diagnosis","TWW",84,NA,NA,NA
"2408",Aug 2020,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",147,NA,NA,NA
"2409",Aug 2020,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",212,NA,NA,NA
"2410",Aug 2020,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",32,NA,NA,NA
"2411",Aug 2020,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",49,NA,NA,NA
"2412",Aug 2020,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",451,NA,NA,NA
"2413",Aug 2020,"Oesophageal","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",169,NA,NA,NA
"2414",Aug 2020,"Oesophageal","New cancer diagnoses (observed)","Route to Diagnosis","Other",84,NA,NA,NA
"2415",Aug 2020,"Oesophageal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",93,NA,NA,NA
"2416",Aug 2020,"Oesophageal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",214,NA,NA,NA
"2417",Aug 2020,"Oesophago-gastric","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",142,138,4,0.03
"2418",Aug 2020,"Oesophago-gastric","New cancer diagnoses (observed)","Route to Diagnosis","TWW",425,425,0,0
"2419",Aug 2020,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",35,34,1,0.03
"2420",Aug 2020,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",170,172,-2,-0.01
"2421",Aug 2020,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",352,310,42,0.14
"2422",Aug 2020,"Other malignant neoplasms","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",NA,NA,NA,NA
"2423",Aug 2020,"Other malignant neoplasms","New cancer diagnoses (observed)","Route to Diagnosis","Other",NA,NA,NA,NA
"2424",Aug 2020,"Other malignant neoplasms","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",NA,NA,NA,NA
"2425",Aug 2020,"Other malignant neoplasms","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",NA,NA,NA,NA
"2426",Aug 2020,"Ovarian","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",88,NA,NA,NA
"2427",Aug 2020,"Ovarian","New cancer diagnoses (observed)","Route to Diagnosis","TWW",141,NA,NA,NA
"2428",Aug 2020,"Ovarian","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",11,NA,NA,NA
"2429",Aug 2020,"Ovarian","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",53,NA,NA,NA
"2430",Aug 2020,"Pancreatic","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",106,NA,NA,NA
"2431",Aug 2020,"Pancreatic","New cancer diagnoses (observed)","Route to Diagnosis","TWW",187,NA,NA,NA
"2432",Aug 2020,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",38,NA,NA,NA
"2433",Aug 2020,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",71,NA,NA,NA
"2434",Aug 2020,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",343,NA,NA,NA
"2435",Aug 2020,"Prostate","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",242,227,15,0.07
"2436",Aug 2020,"Prostate","New cancer diagnoses (observed)","Route to Diagnosis","Other",209,211,-2,-0.01
"2437",Aug 2020,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",545,547,-2,0
"2438",Aug 2020,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",455,456,-1,0
"2439",Aug 2020,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",659,644,15,0.02
"2440",Aug 2020,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",130,NA,NA,NA
"2441",Aug 2020,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","Other",43,NA,NA,NA
"2442",Aug 2020,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",32,NA,NA,NA
"2443",Aug 2020,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",97,NA,NA,NA
"2444",Aug 2020,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",25,NA,NA,NA
"2445",Aug 2020,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","TWW",87,NA,NA,NA
"2446",Aug 2020,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",186,215,-29,-0.13
"2447",Aug 2020,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","Other",64,68,-4,-0.06
"2448",Aug 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",684,570,114,0.2
"2449",Aug 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","Other",191,184,7,0.04
"2450",Aug 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",57,58,-1,-0.02
"2451",Aug 2020,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",208,208,0,0
"2452",Aug 2020,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",445,448,-3,-0.01
"2453",Aug 2020,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","TWW",568,568,0,0
"2454",Aug 2020,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",319,318,1,0
"2455",Aug 2020,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",140,140,0,0
"2456",Aug 2020,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",576,541,35,0.06
"2457",Aug 2020,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",61,NA,NA,NA
"2458",Aug 2020,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Other",49,NA,NA,NA
"2459",Aug 2020,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",252,NA,NA,NA
"2460",Aug 2020,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",44,NA,NA,NA
"2461",Aug 2020,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",191,NA,NA,NA
"2462",Sep 2020,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",5276,4849,427,0.09
"2463",Sep 2020,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Other",3297,3253,44,0.01
"2464",Sep 2020,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","TWW",9961,9957,4,0
"2465",Sep 2020,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",3986,3974,12,0
"2466",Sep 2020,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",2756,2751,5,0
"2467",Sep 2020,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",5792,5469,323,0.06
"2468",Sep 2020,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",148,NA,NA,NA
"2469",Sep 2020,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Other",118,NA,NA,NA
"2470",Sep 2020,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",162,NA,NA,NA
"2471",Sep 2020,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",34,NA,NA,NA
"2472",Sep 2020,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",60,59,1,0.02
"2473",Sep 2020,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","TWW",87,88,-1,-0.01
"2474",Sep 2020,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",59,57,2,0.04
"2475",Sep 2020,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","TWW",9,9,0,0
"2476",Sep 2020,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",244,249,-5,-0.02
"2477",Sep 2020,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Screening",652,652,0,0
"2478",Sep 2020,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",1083,1085,-2,0
"2479",Sep 2020,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",111,111,0,0
"2480",Sep 2020,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",36,NA,NA,NA
"2481",Sep 2020,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Screening",67,NA,NA,NA
"2482",Sep 2020,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",438,448,-10,-0.02
